post_id,platform,platform_post_id,post_url,created_at,day_of_week,post_hour,post_type,media_type,caption,hashtags,num_hashtags,mentions_count,has_call_to_action,call_to_action_type,content_topic,sentiment_tone,caption_length,features_resident_story,campaign_name,is_boosted,boost_budget_php,impressions,reach,likes,comments,shares,saves,click_throughs,video_views,engagement_rate,profile_visits,donation_referrals,estimated_donation_value_php,follower_count_at_post,watch_time_seconds,avg_view_duration_seconds,subscriber_count_at_post,forwards,is_peak_hour,is_peak_day,has_video_content,is_impact_or_fundraising,engagement_per_follower,has_donation,log_donation_value
345,Facebook,fb_3024909905169648,https://facebook.com/lighthouse.ph/posts/3024909905169648,2023-12-12 18:47:00,Tuesday,18,Campaign,Photo,Join our Year-End Hope campaign! Every peso brings a girl closer to safety and dignity. https://lighthouse.ph/donate?utm_source=facebook,"#ChildProtection, #MakeADifference, #YearEndHope",3,1,1,DonateNow,Health,Informative,136,0,,0,,5860,4313,194,46,56,29,145,,0.0869,139,8,23284.37,2479,,,,,1,1,0,0,3.505445744251715e-05,1,10.055580545348208
51,Twitter,tw_7730403922281799,https://twitter.com/lighthouse_ph/status/5544703058456978524,2026-02-08 23:13:00,Sunday,23,Campaign,Text,"The Year-End Hope campaign keeps our lights on and our girls safe. We've raised P85,000 of P71,000. Can we count on you? https://lighthouse.ph/donate?utm_source=twitter",,0,0,1,LearnMore,SafehouseLife,Celebratory,168,0,,0,,1259,764,54,15,9,4,32,,0.0805,25,1,2417.52,1222,,,,,0,0,0,0,6.587561374795418e-05,1,7.790911061817433
142,Twitter,tw_3742209110535270,https://twitter.com/lighthouse_ph/status/9187825952026622819,2023-05-26 13:11:00,Friday,13,EducationalContent,Video,Learn: The biggest barrier to safety for girls in trafficking is lack of economic opportunity. What we're doing about it: https://lighthouse.ph/donate?utm_source=twitter,"#BreakTheCycle, #OSAEC, #HumanTrafficking",3,0,0,,Health,Hopeful,169,0,Summer of Safety,0,,2855,1665,94,29,20,9,23,2531.0,0.067,20,0,0.0,1222,,,,,0,0,1,0,5.482815057283143e-05,0,0.0
321,Instagram,ig_1518795401871931,https://instagram.com/p/T0PnBgFvhNT,2025-04-21 12:23:00,Monday,12,EventPromotion,Photo,Community Fair is in 5 days and we're excited! Come support our girls. https://lighthouse.ph/donate?utm_source=instagram,"#EndTrafficking, #DonateNow, #SummerofSafety",3,0,0,,AwarenessRaising,Hopeful,120,0,,0,,4732,3163,399,115,69,37,49,,0.1335,122,0,0.0,1782,,,,,0,1,0,0,7.491582491582492e-05,0,0.0
754,YouTube,yt_4202717762368146,https://youtube.com/watch?v=FlAnrn_Wynk,2024-11-25 19:24:00,Monday,19,ThankYou,Video,"Thank you, Margaret, for believing in our mission. Your support changes lives.","#GiveHope, #GivingTuesday, #NonprofitTikTok",3,1,1,LearnMore,SafehouseLife,Emotional,78,0,Year-End Hope,0,,7345,5165,513,210,242,75,274,7463.0,0.1631,242,8,28386.54,620,156723.0,21.0,495.0,,1,1,1,0,0.00026306451612903223,1,10.253705595483716
532,YouTube,yt_4326783079892373,https://youtube.com/watch?v=sKtfnglvDD7,2024-11-20 09:39:00,Wednesday,9,ImpactStory,Reel,"It's not magic. It's medicine, school, safety, and LOVE. Ana's transformation started the day she arrived at our door. #DonateNow, #YearEndHope, #ChildAbuse, #HumanTrafficking","#DonateNow, #YearEndHope, #ChildAbuse, #HumanTrafficking",4,1,1,LearnMore,Reintegration,Informative,175,1,Year-End Hope,0,,15614,10687,406,88,244,59,401,16714.0,0.0525,204,42,108595.54,620,902556.0,54.0,492.0,,1,0,1,0,8.467741935483871e-05,1,11.595394825937598
632,WhatsApp,wa_6652354374568227,https://whatsapp.com/channel/lighthouse_ph/6652354374568227,2023-02-21 16:37:00,Tuesday,16,ImpactStory,Photo,"We don't just provide shelter. We provide HOPE. Meet Isabella, whose life changed because someone believed in her. Share her story",,0,1,1,SignUp,Health,Emotional,130,1,,0,,1000,758,77,10,33,5,39,,0.1113,32,17,34810.04,1543,,,,90.0,0,1,1,0,7.213220998055735e-05,1,10.45768985683147
192,WhatsApp,wa_2687448874736090,https://whatsapp.com/channel/lighthouse_ph/2687448874736090,2023-04-17 16:21:00,Monday,16,EventPromotion,Video,You're invited! Community Fair is happening April 22. We'd love to see you there. https://lighthouse.ph/donate?utm_source=whatsapp,,0,2,1,LearnMore,CampaignLaunch,Urgent,130,0,Summer of Safety,0,,627,366,16,7,7,1,15,381.0,0.0794,6,0,0.0,1517,,,,16.0,0,1,1,0,5.234014502307185e-05,0,0.0
22,LinkedIn,li_1614940776160129,https://linkedin.com/feed/update/urn:li:activity:4317714275977948745,2023-10-26 04:32:00,Thursday,4,ThankYou,Photo,"P6,000 might not sound like a lot, but to Elena it means SAFETY. Thank you, Patricia. #SurvivorStrong, #OSAEC, #ChildRights","#SurvivorStrong, #OSAEC, #ChildRights",3,1,0,,Reintegration,Urgent,123,0,,0,,337,219,5,1,1,0,3,,0.0301,1,0,0.0,360,,,,,0,0,0,0,8.361111111111111e-05,0,0.0
194,YouTube,yt_1637634625220805,https://youtube.com/watch?v=L5Rag2yCdAD,2024-06-29 12:07:00,Saturday,12,ImpactStory,Video,"Stories like Ana's remind us why we fight. Thank you for standing with us. #EndTrafficking, #BeTheChange, #BacktoSchool, #Viral","#EndTrafficking, #BeTheChange, #BacktoSchool, #Viral",4,1,0,,DonorImpact,Informative,127,0,,1,4554.17,24149,14633,348,74,85,43,200,15136.0,0.0325,179,19,11575.23,572,1165472.0,77.0,407.0,,0,0,1,0,5.681818181818182e-05,1,9.356709136807789
700,WhatsApp,wa_5960577525043396,https://whatsapp.com/channel/lighthouse_ph/5960577525043396,2025-08-13 09:01:00,Wednesday,9,ImpactStory,Text,Before: afraid. After: empowered. Maria's 12-month journey has been incredible. Read more: https://lighthouse.ph/donate?utm_source=whatsapp,,0,0,1,LearnMore,Education,Informative,139,1,,0,,1413,1029,122,42,51,13,48,,0.1232,29,14,80761.47,1543,,,,101.0,1,0,1,0,7.984445884640311e-05,1,11.299267656406826
81,WhatsApp,wa_6513145325702460,https://whatsapp.com/channel/lighthouse_ph/6513145325702460,2025-08-18 11:47:00,Monday,11,EventPromotion,Photo,FREE EVENT ALERT: Fundraiser Gala - August 29 - bring your friends! https://lighthouse.ph/donate?utm_source=whatsapp,,0,2,0,,Gratitude,Grateful,116,0,,0,,2526,1489,98,30,18,6,18,,0.068,18,1,4543.79,1517,,,,49.0,1,1,0,0,4.482531311799605e-05,1,8.42173680092365
511,LinkedIn,li_8655228032616012,https://linkedin.com/feed/update/urn:li:activity:6128194355152350222,2023-03-14 12:26:00,Tuesday,12,ImpactStory,Text,"After 8 months in our program, one of our girls graduated from the Bridge Program with top marks. From a child who couldn't read to a confident student - this is what your support makes possible. Be the change",#HopeForGirls,1,3,0,,DonorImpact,Hopeful,209,1,,0,,2992,1763,174,71,84,19,19,,0.1288,60,19,152237.58,496,,,,,0,1,1,0,0.0002596774193548387,1,11.933204174548706
616,Instagram,ig_6240348419935162,https://instagram.com/p/wj7NNhOMDLi,2023-09-14 13:29:00,Thursday,13,Campaign,Video,"Back to School CAMPAIGN ALERT: We're raising P195,000 to provide safety and education. Will you help? https://lighthouse.ph/donate?utm_source=instagram","#SafeHaven, #SpreadTheWord, #HumanTrafficking, #OSAEC",4,2,1,LearnMore,DonorImpact,Grateful,151,0,,0,,8347,5472,457,164,148,54,255,10655.0,0.1493,268,8,29722.43,1833,,,,,0,0,1,0,8.145117294053463e-05,1,10.299690902670397
764,Facebook,fb_6823067976814977,https://facebook.com/lighthouse.ph/posts/6823067976814977,2025-08-07 19:23:00,Thursday,19,FundraisingAppeal,Photo,"We're P25,000 short of this month's operating costs. Our girls need meals, medicine, and school supplies every single day. Can you help close the gap? https://lighthouse.ph/donate?utm_source=facebook","#BreakTheCycle, #DonateNow, #ChildRights, #OSAEC",4,0,1,DonateNow,Gratitude,Hopeful,199,0,,1,3855.25,16825,11621,1657,425,208,127,439,,0.1589,697,18,35422.2,2489,,,,,1,0,0,1,6.384089995982323e-05,1,10.475122251694183
354,Twitter,tw_4964979390700034,https://twitter.com/lighthouse_ph/status/8449865590690068303,2023-09-14 20:01:00,Thursday,20,ImpactStory,Photo,"We don't just provide shelter. We provide HOPE. Meet Elena, whose life changed because someone believed in her. Help more girls today",#SpreadTheWord,1,1,1,DonateNow,Health,Urgent,133,1,,0,,1268,760,47,17,21,6,36,,0.1045,14,1,2591.66,1228,,,,,0,0,1,0,8.509771986970684e-05,1,7.860439654689173
229,Facebook,fb_8291068780517010,https://facebook.com/lighthouse.ph/posts/8291068780517010,2023-08-22 06:16:00,Tuesday,6,FundraisingAppeal,Reel,URGENT: Our food budget is running low. 45 hungry girls are counting on us. Can you help? https://lighthouse.ph/donate?utm_source=facebook,"#BreakTheCycle, #MakeADifference",2,0,1,ShareStory,Education,Grateful,138,0,,0,,933,620,19,9,3,2,30,1069.0,0.0493,10,0,0.0,2479,,,,,0,1,1,1,1.9887051230334812e-05,0,0.0
710,Facebook,fb_4861286671588404,https://facebook.com/lighthouse.ph/posts/4861286671588404,2024-03-14 20:33:00,Thursday,20,ImpactStory,Photo,"Elena's story: arrived to us with nothing but fear. Today she's learning, laughing, and dreaming of a future. #BeTheChange",#BeTheChange,1,0,1,DonateNow,Health,Hopeful,122,1,,0,,4675,2723,326,53,163,36,152,,0.1737,160,16,12175.39,2489,,,,,0,0,1,0,6.978706307754118e-05,1,9.4072541098119
563,Instagram,ig_9084232078125205,https://instagram.com/p/SIwJje8CMXv,2024-08-09 12:00:00,Friday,12,Campaign,Carousel,"GivingTuesday: Where your P1,533 can change everything. Our goal is P79,000. We're 30% there. https://lighthouse.ph/donate?utm_source=instagram",#MakeADifference,1,0,1,ShareStory,Education,Urgent,143,0,,1,1274.25,15369,11635,2028,366,484,308,480,,0.191,742,68,332704.56,1833,,,,,0,0,0,0,0.00010420076377523186,1,12.715013173619258
615,Twitter,tw_3060420851506375,https://twitter.com/lighthouse_ph/status/9884150952806054362,2024-01-12 04:37:00,Friday,4,ImpactStory,Photo,"Camila's story: arrived to us with nothing but fear. Today she's learning, laughing, and dreaming of a future. #HopeForGirls",#HopeForGirls,1,1,0,,CampaignLaunch,Grateful,124,1,,0,,1300,877,18,3,7,1,9,,0.022,8,0,0.0,1228,,,,,0,0,1,0,1.791530944625407e-05,0,0.0
623,Facebook,fb_4895800474190958,https://facebook.com/lighthouse.ph/posts/4895800474190958,2025-02-01 10:32:00,Saturday,10,ThankYou,Carousel,A heartfelt thank you to everyone who donated this month. We see you. We appreciate you. ,,0,3,0,,SafehouseLife,Grateful,89,0,,0,,1985,1140,84,33,17,13,15,,0.0897,24,0,0.0,2489,,,,,1,0,0,0,3.6038569706709525e-05,0,0.0
272,Facebook,fb_6086398935452143,https://facebook.com/lighthouse.ph/posts/6086398935452143,2025-10-08 04:54:00,Wednesday,4,FundraisingAppeal,Video,"Bare walls. Full hearts. Empty wallets. We need P68,000 to keep going. Our girls are worth it. https://lighthouse.ph/donate?utm_source=facebook","#ProtectChildren, #SpreadTheWord, #EndViolence, #HumanTrafficking",4,3,1,LearnMore,Reintegration,Informative,143,0,,0,,1656,986,23,7,3,2,57,1522.0,0.0247,9,0,0.0,2479,,,,,0,0,1,1,9.963695038321904e-06,0,0.0
686,Facebook,fb_1046541271957678,https://facebook.com/lighthouse.ph/posts/1046541271957678,2025-11-14 08:20:00,Friday,8,ImpactStory,Carousel,"It's not magic. It's medicine, school, safety, and LOVE. Carmen's transformation started the day she arrived at our door. #HopeForGirls, #SpreadTheWord, #YearEndHope, #HumanTrafficking, #EndViolence","#HopeForGirls, #SpreadTheWord, #YearEndHope, #HumanTrafficking, #EndViolence",5,0,1,SignUp,DonorImpact,Emotional,198,1,GivingTuesday,0,,3302,1979,122,70,65,29,82,,0.1182,103,21,98265.6,2489,,,,,0,0,1,0,4.748895138609883e-05,1,11.495439472202927
477,Facebook,fb_9293525754682404,https://facebook.com/lighthouse.ph/posts/9293525754682404,2023-03-28 19:51:00,Tuesday,19,ImpactStory,Video,"Six months ago, Sofia didn't believe in herself. Now watch her SHINE. The change you make is real. https://lighthouse.ph/donate?utm_source=facebook",#BeTheChange,1,1,0,,Gratitude,Celebratory,147,1,,0,,7073,4093,886,121,275,44,46,3708.0,0.1675,237,63,263493.68,2479,,,,,1,1,1,0,6.756756756756757e-05,1,12.481788457006418
485,WhatsApp,wa_9777723493827194,https://whatsapp.com/channel/lighthouse_ph/9777723493827194,2024-05-24 20:42:00,Friday,20,EducationalContent,Text,Did you know? 1 in 4 girls in developing countries lack formal education That's why education is SO important for at-risk girls. ,,0,3,0,,Education,Hopeful,129,0,,0,,429,315,38,13,6,3,3,,0.1305,15,0,0.0,1543,,,,13.0,0,0,0,0,8.45755022683085e-05,0,0.0
585,Facebook,fb_1597574350757962,https://facebook.com/lighthouse.ph/posts/1597574350757962,2025-06-04 19:37:00,Wednesday,19,ImpactStory,Text,"Stories like Camila's remind us why we fight. Thank you for standing with us. #SafeHaven, #SpreadTheWord","#SafeHaven, #SpreadTheWord",2,0,0,,DonorImpact,Celebratory,104,1,,0,,7652,5569,1019,189,426,71,73,,0.1679,328,62,82656.47,2489,,,,,1,0,1,0,6.74568099638409e-05,1,11.32246048029027
298,Instagram,ig_3994716694914211,https://instagram.com/p/VgF9MzdLmSI,2024-06-17 10:15:00,Monday,10,EventPromotion,Photo,You're invited! Art Show is happening July 07. We'd love to see you there. https://lighthouse.ph/donate?utm_source=instagram,#BreakTheCycle,1,0,1,ShareStory,SafehouseLife,Hopeful,124,0,,0,,5661,4090,269,67,79,46,218,,0.1295,207,1,1109.11,1782,,,,,1,1,0,0,7.267115600448934e-05,1,7.0122143884954875
130,Instagram,ig_1365681755233621,https://instagram.com/p/gXjhzQmL2-i,2025-08-13 01:39:00,Wednesday,1,EventPromotion,Photo,FREE EVENT ALERT: Awareness Walk - August 19 - bring your friends! https://lighthouse.ph/donate?utm_source=instagram,#GiveHope,1,0,1,ShareStory,CampaignLaunch,Informative,116,0,,0,,1530,1052,20,3,2,2,47,,0.0222,9,0,0.0,1782,,,,,0,0,0,0,1.2457912457912458e-05,0,0.0
187,TikTok,tk_5315074317052216,https://tiktok.com/@lighthouse_ph/video/3514589540379162855,2025-12-21 19:16:00,Sunday,19,ImpactStory,Reel,"Stories like Gabriela's remind us why we fight. Thank you for standing with us. #ProtectChildren, #HumanTrafficking, #ChildRights","#ProtectChildren, #HumanTrafficking, #ChildRights",3,0,0,,Gratitude,Emotional,129,1,Year-End Hope,0,,16153,10610,1786,589,648,180,191,9121.0,0.1884,380,148,250326.5,916,,,,,1,0,1,0,0.00020567685589519653,1,12.430525339543012
241,Instagram,ig_2703839113462777,https://instagram.com/p/k35sel7bxrV,2023-09-02 19:44:00,Saturday,19,EventPromotion,Video,Art Show is in 11 days and we're excited! Come support our girls. https://lighthouse.ph/donate?utm_source=instagram,"#MakeADifference, #ChildRights, #OSAEC",3,0,0,,AwarenessRaising,Hopeful,115,0,,0,,8197,6226,700,102,79,63,116,8891.0,0.1164,153,1,4189.6,1782,,,,,1,0,1,0,6.531986531986533e-05,1,8.340599200755008
431,Instagram,ig_2082472805410186,https://instagram.com/p/V6NYc6hrEUP,2023-03-18 12:19:00,Saturday,12,EducationalContent,Video,"Our girls are learning. Today's lesson: SELF-WORTH. Because every girl deserves to know her value. #DonateNow, #EndViolence, #HumanTrafficking","#DonateNow, #EndViolence, #HumanTrafficking",3,1,1,DonateNow,Education,Celebratory,142,0,,0,,12083,9132,1860,389,325,156,331,10839.0,0.219,489,5,7928.52,1796,,,,,0,0,1,0,0.00012193763919821826,1,8.9783477831626
576,LinkedIn,li_5475855961218964,https://linkedin.com/feed/update/urn:li:activity:7008353433675808252,2023-11-29 01:18:00,Wednesday,1,EducationalContent,Text,"What does freedom mean to a trafficking survivor? We asked Carmen, and her answer will stay with you. https://lighthouse.ph/donate?utm_source=linkedin","#ChildProtection, #YearEndHope, #OSAEC",3,3,0,,Education,Hopeful,150,0,,0,,510,345,5,2,1,0,6,,0.0268,2,0,0.0,496,,,,,0,0,0,0,5.4032258064516134e-05,0,0.0
438,LinkedIn,li_4653812296528720,https://linkedin.com/feed/update/urn:li:activity:7408295325319917030,2024-07-01 12:38:00,Monday,12,ImpactStory,Photo,"We don't just provide shelter. We provide HOPE. Meet Elena, whose life changed because someone believed in her. Donate now","#BreakTheCycle, #SpreadTheWord",2,1,1,LearnMore,AwarenessRaising,Informative,122,1,Back to School,0,,1105,680,37,10,20,4,33,,0.0885,26,6,33408.13,463,,,,,0,1,1,0,0.00019114470842332613,1,10.416584494904
574,LinkedIn,li_8698099772697864,https://linkedin.com/feed/update/urn:li:activity:7402114487910427463,2025-07-19 20:37:00,Saturday,20,EventPromotion,Carousel,Mark your calendar: Art Show on July 31 - it's going to be special. https://lighthouse.ph/donate?utm_source=linkedin,"#SafeHaven, #GiveHope",2,0,1,LearnMore,CampaignLaunch,Emotional,116,0,Back to School,0,,2683,2002,149,38,36,27,113,,0.0995,58,0,0.0,496,,,,,0,0,0,0,0.00020060483870967743,0,0.0
630,LinkedIn,li_3470133207337883,https://linkedin.com/feed/update/urn:li:activity:3246571743184144967,2024-01-19 01:59:00,Friday,1,ImpactStory,Photo,"Sometimes the most powerful thing we can do is simply listen. Sofia shared her story with us last week, and we're so proud of her progress. Share her story","#HopeForGirls, #OSAEC, #ChildRights",3,1,0,,Education,Emotional,155,1,,0,,946,599,12,3,5,1,8,,0.0322,4,0,0.0,496,,,,,0,0,1,0,6.491935483870968e-05,0,0.0
173,TikTok,tk_6460612634208311,https://tiktok.com/@lighthouse_ph/video/9598775030052952339,2025-01-27 19:48:00,Monday,19,FundraisingAppeal,Reel,"No budget, no meals. No meals, no hope. We're short P81,000 this month. Our girls can't wait. https://lighthouse.ph/donate?utm_source=tiktok","#SurvivorStrong, #DonateNow, #ChildRights, #EndViolence",4,0,1,ShareStory,Reintegration,Grateful,140,0,,1,669.99,26769,20000,2449,690,348,263,847,18029.0,0.1419,1252,56,81469.23,916,,,,,1,1,1,1,0.00015491266375545853,1,11.30799295642578
190,YouTube,yt_1441906516233951,https://youtube.com/watch?v=kkDRtTQFdEA,2024-05-06 15:11:00,Monday,15,ImpactStory,Video,"Sometimes the most powerful thing we can do is simply listen. Isabella shared her story with us last week, and we're so proud of her progress. Be the change",,0,0,1,DonateNow,AwarenessRaising,Hopeful,156,1,,0,,17927,10696,748,364,560,136,598,11750.0,0.1347,532,53,239173.94,572,2350000.0,200.0,380.0,,0,1,1,0,0.00023548951048951047,1,12.384950529683998
140,TikTok,tk_8772315265197700,https://tiktok.com/@lighthouse_ph/video/7004507085080892360,2025-08-20 20:52:00,Wednesday,20,FundraisingAppeal,Carousel,"This is hard to ask, but our reserve is gone. We're raising P87,000 to make sure our girls don't go without. https://lighthouse.ph/donate?utm_source=tiktok",#SafeHaven,1,2,1,DonateNow,Health,Emotional,155,0,,0,,6565,3922,521,206,257,112,135,,0.2392,165,22,36089.79,916,,,,,0,0,0,1,0.0002611353711790393,1,10.493792987117402
493,YouTube,yt_7322694639284479,https://youtube.com/watch?v=SwTNJUmD8-2,2024-04-09 17:46:00,Tuesday,17,FundraisingAppeal,Video,"No budget, no meals. No meals, no hope. We're short P80,000 this month. Our girls can't wait. https://lighthouse.ph/donate?utm_source=youtube",#MakeADifference,1,0,1,ShareStory,SafehouseLife,Celebratory,141,0,,0,,7646,4259,1123,184,183,87,213,3982.0,0.2295,267,20,48630.97,620,179190.0,45.0,366.0,,0,1,1,1,0.0003701612903225807,1,10.792036412550592
335,TikTok,tk_5796048487136569,https://tiktok.com/@lighthouse_ph/video/1967676519283703420,2024-11-19 09:05:00,Tuesday,9,ImpactStory,Reel,"We don't just provide shelter. We provide HOPE. Meet Carmen, whose life changed because someone believed in her. Help more girls today","#HopeForGirls, #YearEndHope",2,0,1,LearnMore,SafehouseLife,Urgent,134,1,Year-End Hope,1,3222.66,13366,9095,619,330,406,83,517,11358.0,0.1078,285,64,51888.29,916,,,,,1,1,1,0,0.00011768558951965066,1,10.856867689477657
552,Facebook,fb_9255518374301699,https://facebook.com/lighthouse.ph/posts/9255518374301699,2023-07-08 09:01:00,Saturday,9,ThankYou,Text,"Every donation is a prayer answered. Thank you for being the answer for our girls. #BeTheChange, #BacktoSchool","#BeTheChange, #BacktoSchool",2,1,1,ShareStory,Health,Informative,110,0,,0,,1609,1216,57,9,10,7,52,,0.0624,26,0,0.0,2479,,,,,1,0,0,0,2.517144009681323e-05,0,0.0
188,Facebook,fb_9547809838959735,https://facebook.com/lighthouse.ph/posts/9547809838959735,2023-12-05 11:54:00,Tuesday,11,ImpactStory,Photo,I wish you could see Isabella's smile today. You made that happen. #SurvivorStrong,#SurvivorStrong,1,3,1,SignUp,DonorImpact,Hopeful,82,0,,1,908.12,11384,7284,917,369,124,78,301,,0.1597,399,31,69585.27,2423,,,,,1,1,1,0,6.591002888980603e-05,1,11.15032255674726
606,Twitter,tw_7014091614270018,https://twitter.com/lighthouse_ph/status/4956067978584833219,2024-03-15 09:26:00,Friday,9,Campaign,Video,Summer of Safety is happening NOW. Our girls are counting on us. Donate today: https://lighthouse.ph/donate?utm_source=twitter,"#OSAEC, #HumanTrafficking",2,1,1,LearnMore,SafehouseLife,Hopeful,126,0,,0,,2105,1484,197,46,23,20,83,2520.0,0.1487,68,1,2045.63,1228,,,,,1,0,1,0,0.00012109120521172638,1,7.623949817003151
413,Instagram,ig_4928231781755961,https://instagram.com/p/7621PPeAMgk,2025-02-04 12:10:00,Tuesday,12,Campaign,Photo,"Back to School: Where your P969 can change everything. Our goal is P167,000. We're 78% there. https://lighthouse.ph/donate?utm_source=instagram","#EndTrafficking, #MakeADifference, #ChildRights, #HumanTrafficking",4,1,1,SignUp,Education,Emotional,143,0,,0,,5576,3199,643,131,188,55,138,,0.2254,210,20,68874.42,1796,,,,,0,1,0,0,0.0001255011135857461,1,11.140054644440253
782,Twitter,tw_5515091411637879,https://twitter.com/lighthouse_ph/status/7631948032006313112,2026-01-17 09:46:00,Saturday,9,FundraisingAppeal,Text,"Bare walls. Full hearts. Empty wallets. We need P72,000 to keep going. Our girls are worth it. https://lighthouse.ph/donate?utm_source=twitter",#SpreadTheWord,1,0,1,DonateNow,CampaignLaunch,Hopeful,142,0,,0,,3827,2418,201,63,55,24,120,,0.1393,134,9,43888.15,1228,,,,,1,0,0,1,0.00011343648208469056,1,10.68942241589643
704,Twitter,tw_9424594855040106,https://twitter.com/lighthouse_ph/status/7198912573060332911,2023-04-12 16:27:00,Wednesday,16,ThankYou,Video,"A heartfelt thank you to everyone who donated this month. We see you. We appreciate you. #BeTheChange, #SummerofSafety","#BeTheChange, #SummerofSafety",2,1,1,LearnMore,DonorImpact,Hopeful,118,0,,0,,5340,3766,440,75,70,35,183,3479.0,0.136,86,1,866.89,1228,,,,,0,0,1,0,0.00011074918566775245,1,6.766064978519066
6,YouTube,yt_4317344119565427,https://youtube.com/watch?v=c9G9LomUWGu,2024-07-30 18:57:00,Tuesday,18,EventPromotion,Video,Something big is coming August 06. We can't wait to celebrate with you at Fundraiser Gala. https://lighthouse.ph/donate?utm_source=youtube,"#HopeForGirls, #MakeADifference, #HumanTrafficking, #EndViolence, #ForYou",5,3,0,,Education,Informative,138,0,Back to School,1,2318.81,9867,6451,362,43,54,47,120,9929.0,0.0654,180,0,0.0,399,3663801.0,369.0,424.0,,1,1,1,0,0.0001639097744360902,0,0.0
210,Instagram,ig_3061273291043939,https://instagram.com/p/FTMB4IF9-F-,2023-03-01 16:59:00,Wednesday,16,Campaign,Video,"This March, we're asking for help. P59,000 will cover meals, medicine, and hope for 18 girls. https://lighthouse.ph/donate?utm_source=instagram",#HopeForGirls,1,0,1,DonateNow,Reintegration,Informative,143,0,,0,,2518,1656,37,13,7,7,83,2429.0,0.0431,15,0,0.0,1782,,,,,0,0,1,0,2.4186307519640854e-05,0,0.0
398,WhatsApp,wa_7357711907930776,https://whatsapp.com/channel/lighthouse_ph/7357711907930776,2025-11-29 08:49:00,Saturday,8,Campaign,Video,"Summer of Safety: Where your P1,635 can change everything. Our goal is P98,000. We're 43% there. https://lighthouse.ph/donate?utm_source=whatsapp",,0,0,1,ShareStory,CampaignLaunch,Celebratory,145,0,Year-End Hope,0,,676,444,72,24,8,5,15,483.0,0.1653,22,7,17958.19,1543,,,,23.0,0,0,1,0,0.00010712896953985742,1,9.795857240616428
799,LinkedIn,li_7156711471335990,https://linkedin.com/feed/update/urn:li:activity:5879597098454968115,2024-04-04 11:33:00,Thursday,11,ImpactStory,Text,"Sometimes the most powerful thing we can do is simply listen. Gabriela shared her story with us last week, and we're so proud of her progress. Share her story","#SurvivorStrong, #SummerofSafety",2,0,0,,Education,Grateful,158,0,Summer of Safety,0,,2883,1664,85,40,22,12,21,,0.0908,31,3,23140.62,496,,,,,1,0,1,0,0.00018306451612903226,1,10.04938800694022
652,LinkedIn,li_4107444288673591,https://linkedin.com/feed/update/urn:li:activity:9910437932541470569,2024-11-13 10:07:00,Wednesday,10,ImpactStory,Photo,"From victim to survivor to LEADER. That's Rosa's journey. This is why we do what we do. #MakeADifference, #YearEndHope, #HumanTrafficking","#MakeADifference, #YearEndHope, #HumanTrafficking",3,0,0,,DonorImpact,Emotional,137,1,GivingTuesday,0,,7512,5521,620,169,365,76,98,,0.1737,407,85,353729.38719999924,496,,,,,1,0,1,0,0.0003502016129032258,1,12.776290283858417
727,Instagram,ig_7248291170045112,https://instagram.com/p/Pme4Qbow43j,2023-08-18 18:16:00,Friday,18,ImpactStory,Carousel,"Sometimes the most powerful thing we can do is simply listen. Ana shared her story with us last week, and we're so proud of her progress. Donate now","#SurvivorStrong, #GiveHope",2,0,0,,CampaignLaunch,Celebratory,148,1,,0,,14107,7861,1392,201,459,154,140,,0.1573,350,92,142469.81,1833,,,,,1,0,1,0,8.581560283687943e-05,1,11.86689241560257
223,TikTok,tk_7566312013118826,https://tiktok.com/@lighthouse_ph/video/7942534453000660359,2025-07-02 21:51:00,Wednesday,21,EventPromotion,Reel,Something big is coming July 07. We can't wait to celebrate with you at Awareness Walk. https://lighthouse.ph/donate?utm_source=tiktok,"#MakeADifference, #ForYou",2,0,1,LearnMore,CampaignLaunch,Emotional,134,0,Back to School,0,,15762,11636,1719,290,488,193,513,10470.0,0.2072,593,6,26793.54,916,,,,,0,0,1,0,0.0002262008733624454,1,10.195953414399614
722,Twitter,tw_6563508018191845,https://twitter.com/lighthouse_ph/status/6711859697026207383,2024-08-21 09:17:00,Wednesday,9,EventPromotion,Reel,FREE EVENT ALERT: Volunteer Day - September 06 - bring your friends! https://lighthouse.ph/donate?utm_source=twitter,"#HopeForGirls, #ChildAbuse, #ChildRights",3,0,0,,Gratitude,Hopeful,116,0,,0,,7384,4912,461,143,80,50,74,5294.0,0.1203,120,1,1292.03,1228,,,,,1,0,1,0,9.79641693811075e-05,1,7.164743580358847
110,Instagram,ig_2227594317351165,https://instagram.com/p/yaaYEE3sSTd,2024-01-25 01:04:00,Thursday,1,EducationalContent,Photo,Learn: The biggest barrier to safety for girls in trafficking is lack of education. What we're doing about it: https://lighthouse.ph/donate?utm_source=instagram,#ChildProtection,1,0,1,DonateNow,SafehouseLife,Urgent,160,0,,0,,1895,1154,36,11,6,3,46,,0.0323,10,0,0.0,1782,,,,,0,0,0,0,1.8125701459034792e-05,0,0.0
